Epoch	Timestep	Runtime_in_h	Avg_Epi_Ret	Std_Epi_Ret	Max_Epi_Ret	Min_Epi_Ret	Avg_Eval_ret	Std_Eval_ret	Max_Eval_ret	Min_Eval_ret	Avg_Q_val	Std_Q_val	Max_Q_val	Min_Q_val	Critic_loss	Actor_loss	Avg_Actor_CurFE	Std_Actor_CurFE	Avg_Actor_ExtMemory	Std_Actor_ExtMemory	Avg_Critic_CurFE	Std_Critic_CurFE	Avg_Critic_ExtMemory	Std_Critic_ExtMemory
54	269999	10.487772890726726	1084.5048	16.271502	1105.4264	1065.746	1104.4254	29.079021	1153.729	1059.0308	44.334908	0.22446029	44.98691	43.338554	0.5216039	-44.238976	0.13133746	0.003491057	0.006908116	0.0015173302	0.5900874	0.0038763548	0.056564454	0.0013747098
55	274999	10.69150482038657	1094.2666	0.49414062	1094.7607	1093.7725	1074.9023	21.335974	1107.886	1043.3987	44.39586	0.22010912	45.10252	43.62368	0.52663547	-44.297176	0.12834069	0.0040985127	0.0061294492	0.0015527057	0.5884291	0.0037628454	0.057033498	0.0012651181
56	279999	10.894503061771394	1098.3447	9.338879	1107.5663	1085.5459	1144.443	20.567926	1179.7006	1114.4186	44.445423	0.21866278	45.11324	43.661514	0.52289534	-44.345364	0.12753066	0.0037749708	0.0051116333	0.0015878405	0.58737946	0.0038292268	0.05805666	0.0011935218
57	284999	11.097927334308624	1095.4578	17.697937	1113.1556	1077.7598	1143.4265	34.274513	1192.3948	1074.7944	44.511074	0.2200446	45.226753	43.72799	0.5224331	-44.410534	0.12619382	0.0036680212	0.0064079375	0.00159309	0.5847846	0.0037395372	0.05973167	0.0013015073
58	289999	11.301050890220536	1093.4053	17.679272	1117.1698	1074.7947	1107.2483	21.45464	1139.8811	1069.6853	44.610096	0.22143705	45.3189	43.846474	0.50878644	-44.510067	0.1263117	0.0036708645	0.0071563995	0.0015756397	0.58253056	0.0037188053	0.06084859	0.0011806404
59	294999	11.50387902379036	1098.1313	1.1195068	1099.2509	1097.0118	1023.75916	42.604557	1096.0217	965.61554	44.747368	0.21324818	45.412148	43.803886	0.49626172	-44.648663	0.12513056	0.0038037647	0.006929791	0.0017942286	0.58051485	0.0036562888	0.06176208	0.0012552668
60	299999	11.708732089135381	1069.3202	15.188469	1084.5796	1048.5986	1079.5916	16.887245	1115.6989	1054.6055	44.873425	0.22057794	45.608074	44.074287	0.50303817	-44.771816	0.12575483	0.0035254667	0.0068497634	0.0015839236	0.57803166	0.0038377459	0.06282849	0.0013143587
61	304999	11.913000841140747	1090.4407	25.199524	1115.6401	1065.2411	1118.411	21.30392	1157.0344	1079.7155	45.01297	0.20759049	45.75966	44.196358	0.48577332	-44.912735	0.12630603	0.0035535577	0.0071611525	0.0016602312	0.57621026	0.003613068	0.06333111	0.0013022034
62	309999	12.117279083861245	1096.3788	22.878586	1113.2477	1064.0336	1103.2822	38.09108	1164.5144	1038.7007	45.137375	0.21278644	45.88425	44.39509	0.4930502	-45.036232	0.12683621	0.0036557869	0.007803003	0.0022747214	0.5733617	0.004010903	0.06408672	0.0014866658
63	314999	12.32181203160021	1092.4362	2.0601807	1094.4963	1090.376	1132.9119	34.542053	1187.6969	1057.004	45.212368	0.20935024	45.931362	44.379032	0.49195775	-45.113537	0.1237787	0.0034442444	0.010113393	0.0017613603	0.5706119	0.0035446659	0.064649075	0.0012966795
64	319999	12.52631661494573	1096.1445	15.968959	1107.9135	1073.5679	1130.1953	42.10579	1202.6049	1066.6876	45.34545	0.21434711	46.03043	44.55194	0.48527706	-45.245876	0.12508152	0.0034225737	0.010836209	0.0015497333	0.56808686	0.0036940416	0.06455789	0.0014263002
65	324999	12.73111487381988	1113.9719	5.7212524	1119.6931	1108.2506	1142.7218	25.57964	1187.5961	1091.7552	45.433575	0.20901819	46.12242	44.456112	0.4934756	-45.330387	0.12453771	0.0033014875	0.009816424	0.0017274311	0.5659498	0.0036565934	0.065141596	0.0014591251
66	329999	12.93490274588267	1104.3541	17.39343	1127.5592	1085.6848	1147.212	22.792576	1181.4156	1110.8895	45.50841	0.20729831	46.217556	44.679394	0.47993818	-45.40711	0.12432659	0.0033422238	0.011226678	0.0018584909	0.56329036	0.0036758853	0.066105805	0.0013457878
67	334999	13.139231595993042	1113.8661	7.4709473	1121.337	1106.3951	1138.3698	25.017105	1181.9514	1098.7306	45.618786	0.20468472	46.336918	44.819805	0.48255053	-45.517605	0.123878896	0.0034029665	0.012435967	0.0017916765	0.5611116	0.0036575573	0.067008615	0.0015148321
68	339999	13.34325910548369	1106.0065	3.9917421	1111.6289	1102.7562	1164.7922	19.854937	1192.052	1119.8092	45.66593	0.20006338	46.258877	44.94161	0.47178417	-45.56085	0.123063244	0.0035025848	0.01119654	0.0015984753	0.5585253	0.0036692647	0.06759639	0.0015289099
69	344999	13.547085788051287	1111.073	7.8516846	1118.9247	1103.2213	1143.6804	30.188692	1207.5193	1097.1947	45.735928	0.20051311	46.486744	44.8993	0.46323007	-45.632942	0.122759335	0.0033197373	0.010146852	0.0017513928	0.55648094	0.0036233447	0.06755649	0.0014421324
70	349999	13.751503121919102	1136.1078	9.131198	1143.4143	1123.2334	1126.4829	23.367617	1167.9309	1088.771	45.779186	0.19748907	46.47772	44.94708	0.46487626	-45.675415	0.12140728	0.0034920238	0.0104626175	0.0016370101	0.5539107	0.0036611366	0.06843042	0.0015240522
71	354999	13.955025929609935	1088.6116	10.835632	1099.4473	1077.776	1125.162	30.948496	1180.6788	1085.1271	45.91807	0.20374738	46.59953	45.126858	0.45055258	-45.817287	0.11905576	0.0034118297	0.011482557	0.0015545035	0.5532451	0.0035481267	0.070277095	0.0016352921
72	359999	14.158858305215835	1117.5742	18.204472	1142.3708	1099.1802	1122.8447	22.456736	1159.1681	1078.6698	46.041367	0.19638918	46.664867	45.292374	0.46308252	-45.937958	0.118563235	0.0032376007	0.011231165	0.0016887455	0.5515987	0.0036788792	0.071551986	0.0015717451
73	364999	14.362542378438844	1128.6882	0.862854	1129.551	1127.8253	1143.9714	36.048866	1203.2314	1069.6958	46.14177	0.19367258	46.789997	45.41021	0.44637358	-46.03755	0.11825917	0.0032139332	0.009564892	0.0015502872	0.54995066	0.0035323945	0.07268472	0.0016162787
74	369999	14.565547567539745	1115.6625	2.9176102	1119.1163	1111.9806	1150.9094	23.301159	1180.0854	1113.2175	46.21341	0.18952487	46.856384	45.55117	0.44170967	-46.108505	0.11709495	0.0036575675	0.010017107	0.0014964675	0.5474925	0.0036284085	0.07366223	0.0015862754
75	374999	14.76983780403932	1105.2946	12.807861	1118.1024	1092.4867	1101.4451	41.59719	1194.7697	1031.5596	46.284924	0.19235533	46.994778	45.596985	0.44067714	-46.17987	0.115202464	0.0032434673	0.010445247	0.0015714853	0.54448396	0.0036548092	0.07513347	0.0016442186
76	379999	14.973146192365222	1134.3287	11.12007	1149.9337	1124.8384	1143.9136	29.529743	1190.5066	1096.5234	46.378345	0.19127683	47.054348	45.703495	0.4281835	-46.274136	0.11598955	0.0031911158	0.011452847	0.0017016734	0.5422389	0.0037098909	0.07597066	0.0016426094
77	384999	15.176444596250851	1104.9976	9.184998	1114.1826	1095.8126	1140.0125	24.136208	1182.2233	1104.2194	46.476	0.18586187	47.123554	45.770237	0.43267167	-46.369804	0.11549615	0.0031479804	0.011216596	0.001502902	0.5408107	0.003687549	0.07659171	0.0016358538
78	389999	15.379918125602934	1110.7983	9.291868	1121.0096	1098.5299	1126.1699	25.63493	1160.7341	1084.7416	46.509285	0.1899798	47.1395	45.651142	0.43671098	-46.40285	0.11553328	0.003266106	0.010579346	0.0021737108	0.53832346	0.0036867855	0.07734152	0.0016672652
79	394999	15.58355501446459	1108.5725	16.937378	1125.5099	1091.6351	953.6965	24.50605	992.91046	900.90594	46.547306	0.18469207	47.1878	45.72634	0.43036583	-46.441967	0.11492593	0.0032949043	0.010101835	0.0015681348	0.5360072	0.0035919694	0.077796005	0.0016820366
80	399999	15.786922116676966	1130.6549	7.7157164	1139.6898	1120.8387	1012.65674	44.500134	1080.525	961.0868	46.600212	0.18928719	47.20015	45.851562	0.42724818	-46.491886	0.11737051	0.0033555662	0.010456666	0.0017617204	0.5341979	0.003587589	0.07885241	0.001794407
81	404999	15.990254952046607	1101.5743	4.6639404	1106.2383	1096.9104	1167.7797	19.50125	1196.2843	1129.577	46.586555	0.18298633	47.174194	45.854763	0.4314121	-46.477417	0.11651514	0.0032634921	0.011783985	0.0016187261	0.53248966	0.0036393958	0.080316916	0.0018029016
82	409999	16.193963392774265	1110.135	5.5867825	1115.1343	1102.3369	1052.6276	30.248554	1100.9032	999.54236	46.606182	0.17879692	47.21398	45.92673	0.42882803	-46.498074	0.115373045	0.0034109557	0.011953007	0.001592304	0.530377	0.003599018	0.081121616	0.0017030593
83	414999	16.397337214681837	1115.9751	0.36895752	1116.3441	1115.6062	1147.3654	27.361649	1181.5331	1108.8024	46.595016	0.18241775	47.18715	45.792595	0.4329508	-46.48351	0.11569918	0.0034194875	0.009279709	0.00216261	0.5281268	0.0036867305	0.081838444	0.0016502959
84	419999	16.60093381192949	903.8201	313.65875	1143.5586	460.73758	1113.8147	24.034517	1149.7877	1069.2623	46.602455	0.18721728	47.19033	45.544117	0.44446307	-46.491264	0.11537897	0.0033599949	0.009359472	0.0017907313	0.5263256	0.0035654404	0.07957252	0.0018276845
85	424999	16.80455621216032	841.09467	485.2989	1142.855	1.0	1114.7057	17.105413	1139.7587	1084.0333	46.559525	0.21029405	47.199326	45.323124	0.6046697	-46.441093	0.11591111	0.003545868	0.008525544	0.0015915266	0.5178875	0.0060373	0.08108867	0.0021381252
86	429999	17.00764178249571	1122.6184	18.003967	1140.6224	1104.6145	1148.2915	32.451958	1220.9675	1087.6188	46.5035	0.2042934	47.172432	45.538788	0.545088	-46.385933	0.11556156	0.0033755677	0.008517356	0.0016361772	0.5058101	0.003962455	0.078309976	0.0017696966
87	434999	17.211028455297154	828.5576	402.55682	1117.7255	259.2803	1125.386	16.710747	1151.5518	1091.9888	46.457245	0.1978841	47.183853	45.522346	0.5684476	-46.34279	0.11324082	0.003354012	0.010395691	0.001737423	0.5045695	0.003973549	0.07762261	0.0022760767
88	439999	17.41526903371016	1109.1205	22.111954	1139.4249	1087.2872	1135.4662	29.050571	1183.0175	1063.0209	46.4103	0.2074166	47.079704	45.36456	0.5801589	-46.295338	0.113323964	0.0034593095	0.010342965	0.0018093846	0.5061922	0.0041506393	0.07669109	0.0018747795
