Epoch	Timestep	Runtime_in_h	Avg_Epi_Ret	Std_Epi_Ret	Max_Epi_Ret	Min_Epi_Ret	Avg_Eval_ret	Std_Eval_ret	Max_Eval_ret	Min_Eval_ret	Avg_Q_val	Std_Q_val	Max_Q_val	Min_Q_val	Critic_loss	Actor_loss	Avg_Actor_CurFE	Std_Actor_CurFE	Avg_Actor_ExtMemory	Std_Actor_ExtMemory	Avg_Critic_CurFE	Std_Critic_CurFE	Avg_Critic_ExtMemory	Std_Critic_ExtMemory
46	229999	6.312229802211125	475.40103	500.95837	1424.0968	-1.0	572.3961	586.2835	1481.2991	-1.0	30.49861	0.9514675	45.95062	26.991709	15.155616	-30.73215	0.2783128	0.8150069	-0.035655957	0.0030513003	0.28640142	0.2489304	-0.03552812	0.0026205985
47	234999	6.485252786013815	278.34787	331.62112	1073.1857	-1.0	740.34485	633.61646	1488.0375	-1.0	32.091362	0.8099427	34.475277	28.761393	6.6182904	-32.30507	0.2692607	0.7913081	-0.03618482	0.0028113085	0.2779819	0.21765253	-0.0360232	0.0024949755
48	239999	6.636428442398707	240.88799	360.4699	1348.0383	-1.0	516.71533	636.7382	1447.7334	-1.0	33.653446	0.8016076	35.91448	29.598286	5.736483	-33.866276	0.23879576	0.49842247	-0.036691707	0.0028310425	0.2667543	0.119993165	-0.035920635	0.0023930494
49	244999	6.816159895790948	117.2967	229.8233	736.82745	-1.0	806.5474	626.12573	1470.3094	-1.0	35.090473	0.71943784	37.152523	32.526997	7.260149	-35.27863	0.23616524	0.4264739	-0.038455706	0.0022866374	0.26214173	0.1384286	-0.03318558	0.0024018853
50	249999	6.924620967441135	23.364769	107.6092	719.70105	-1.0	29.074993	40.211067	133.92566	-1.0	36.15052	0.66949064	38.07022	32.84831	32.427586	-36.33617	0.24378194	0.5532121	-0.032431994	0.0025227857	0.25589043	0.128198	-0.032380927	0.0025285343
51	254999	7.096685673329565	40.37136	127.20763	713.3929	-1.0	756.4022	649.3809	1521.7	-1.0	36.70958	0.65323883	39.022266	34.051144	6.9565663	-36.89708	0.26220885	0.7266274	-0.03354176	0.0030639179	0.26072186	0.2228729	-0.031700857	0.0025114499
52	259999	7.253227058185471	216.58324	188.8887	708.4155	-1.0	592.5708	597.68774	1513.6724	-1.0	37.09101	0.6917529	39.117012	33.797398	7.5916967	-37.305492	0.28683478	0.9555844	-0.031163324	0.0030671728	0.25519222	0.22469765	-0.034436963	0.0026217676
53	264999	7.3575173730320405	125.32886	253.045	867.71747	-2.271368	20.441648	22.266489	52.24857	-1.0	37.35603	0.7661507	39.640106	33.906025	10.078673	-37.57724	0.27687663	0.89908737	-0.030503944	0.0025246586	0.24956013	0.21671109	-0.036858104	0.0028135579
54	269999	7.463554006020228	126.21991	257.50388	719.673	-1.0	13.512462	17.911772	36.771324	-1.6053367	37.398796	0.79927075	42.634205	29.41471	14.509278	-37.591465	0.24531126	0.58486915	-0.035997715	0.002358212	0.24147715	0.17916402	-0.0368539	0.0026358315
55	274999	7.612704974545373	127.00664	217.59714	703.66455	-1.0	469.53482	656.9765	1480.9557	-1.0	37.3918	0.81867784	40.473618	33.866306	13.544746	-37.588036	0.28976405	1.0450224	-0.032297693	0.0022539196	0.24711877	0.25148085	-0.0364649	0.0026404024
56	279999	7.789957620037926	250.51894	326.25067	734.69464	-1.0	775.42834	655.1686	1473.3376	-1.0	37.548313	0.85181403	40.3737	32.342144	9.444981	-37.76783	0.3073207	1.1785526	-0.031188227	0.0021836758	0.24714607	0.27443013	-0.03664292	0.0027273598
57	284999	7.949595375127262	367.96185	445.36627	1435.7754	-1.0	600.1291	627.1592	1512.8259	-1.0	37.93199	0.8486994	40.57413	34.96224	8.106195	-38.135143	0.2646268	0.917822	-0.027348828	0.0021021082	0.23559245	0.19407737	-0.038805902	0.002747577
58	289999	8.159686980578634	488.1879	508.13602	1431.7524	-1.0	1093.9872	572.7184	1505.8185	-1.0	38.281433	0.8415728	40.818848	34.51359	6.5956936	-38.4945	0.28785902	1.1429989	-0.021763971	0.0026964715	0.24091147	0.26106387	-0.04033572	0.0026650466
59	294999	8.339320470690728	350.4692	444.11218	1366.1327	-1.0	818.2731	683.3644	1530.3741	-1.0	38.762833	0.83135283	42.741844	35.12584	7.0382032	-38.995605	0.25337428	0.8725485	-0.016968548	0.0021309592	0.23284163	0.22173318	-0.04271283	0.0026552333
