Epoch	Timestep	Runtime_in_h	Avg_Epi_Ret	Std_Epi_Ret	Max_Epi_Ret	Min_Epi_Ret	Avg_Eval_ret	Std_Eval_ret	Max_Eval_ret	Min_Eval_ret	Avg_Q_val	Std_Q_val	Max_Q_val	Min_Q_val	Critic_loss	Actor_loss	Avg_Actor_CurFE	Std_Actor_CurFE	Avg_Actor_ExtMemory	Std_Actor_ExtMemory	Avg_Critic_CurFE	Std_Critic_CurFE	Avg_Critic_ExtMemory	Std_Critic_ExtMemory
55	274999	9.619301443298658	326.01108	144.74934	482.1464	92.60608	379.20123	190.55464	500.83878	-1.0	9.961414	0.23556104	12.008384	7.6941156	1.2261318	-9.8206625	0.194671	0.015265656	0.006498143	0.0016635832	0.7174565	0.096265055	-0.022363633	0.002635942
56	279999	9.898580311205652	221.38016	189.31812	525.765	5.137688	503.84634	16.720419	527.1646	472.28198	10.165651	0.23666929	10.878781	7.436402	0.90535897	-10.031137	0.19407961	0.01907485	0.008005568	0.0018988644	0.71035486	0.12093082	-0.022707446	0.0025653734
57	284999	10.121571459174156	270.88232	226.65497	504.90024	-1.0	293.9173	240.87103	504.69827	-1.0	10.424741	0.24077968	11.171582	9.322201	0.6706239	-10.294624	0.19276081	0.018225076	0.009978541	0.0016335485	0.70344883	0.08622575	-0.024022015	0.0025504304
58	289999	10.37214217543602	170.4193	191.80429	509.15292	-1.0	407.42755	203.95644	514.88947	-1.0	10.737396	0.24600078	11.585107	9.505244	8.483408	-10.607895	0.19168206	0.021282287	0.012390813	0.0023204195	0.7114868	0.10471927	-0.024843728	0.0026215583
59	294999	10.63723244395521	185.69199	206.95085	538.5149	-1.0	461.4992	154.9842	533.0133	-1.0	11.017724	0.2458792	11.8029175	10.039608	0.6839233	-10.892347	0.1893342	0.018744659	0.013124853	0.0021117593	0.7134054	0.108252876	-0.0241753	0.002453613
60	299999	10.788408899903297	135.01558	165.76045	473.84613	-1.0	27.906504	85.65443	284.8295	-3.427026	11.321117	0.25749826	12.109865	8.129483	1.0944622	-11.197128	0.18962456	0.0190169	0.010646567	0.001614564	0.7180537	0.14044677	-0.024153635	0.0025981832
61	304999	11.027126634849443	167.2701	218.53578	544.83307	-1.0	363.5489	238.88493	546.52814	-1.0	11.671098	0.25632823	12.439902	10.760718	0.960213	-11.550073	0.18623899	0.011604609	0.009093583	0.0015766758	0.71468896	0.10580336	-0.025447156	0.0032900865
62	309999	11.293505176438225	88.15732	160.40474	545.9751	-1.0	451.25156	151.93117	521.66296	-1.0	12.035503	0.25898206	12.832417	10.999171	0.59094316	-11.917674	0.18740664	0.014890068	0.009361863	0.0016660485	0.7176569	0.13194235	-0.028131701	0.0027512817
63	314999	11.559414488871893	124.288025	210.86726	583.5776	-1.0	496.71835	166.9419	587.9634	-1.0	12.424854	0.26904657	13.28095	11.224737	0.77026063	-12.308654	0.18635789	0.015312651	0.010004539	0.0016243019	0.7173604	0.109577864	-0.025006369	0.0025390657
64	319999	11.834057164059745	506.8916	102.328156	606.325	366.11816	564.5631	11.361161	577.0405	540.78125	12.772329	0.2674368	13.754557	11.522646	0.65231526	-12.654106	0.18360217	0.017914254	0.008485739	0.0015981735	0.7177838	0.12124997	-0.024267763	0.002474759
